id,text,category
5938,"I've tried many times to make a payment, but it's not going through.  What's wrong?",declined_card_payment
5102,I made a payment with my card and it hasn't changed. How long do you think this will take?,pending_card_payment
1650,Do you offer account's for minors?,age_limit
1169,Do I have to do an identity check?,why_verify_identity
5307,What should I do if someone stole my phone?,lost_or_stolen_phone
1038,On my last transaction it seem that my top-up was not successful.,top_up_reverted
1626,"I was double charged, and the second charge is showing as ""pending"". How long will it be before I get my money back once the second charge has been refunded?",pending_card_payment
5639,It says the transfer wasn't accepted.,declined_transfer
3037,how to get virtual card,getting_virtual_card
4718,"Hi, i was checking my old statements and found a discrepancy with a large amount transaction. I am sure it was not done by me. Please let me know if i could raise a dispute as its very late.",direct_debit_payment_not_recognised
8368,You applied the wrong exchange rate while I was traveling outside the country.,wrong_exchange_rate_for_cash_withdrawal
2933,"If I top up by card, what options do I have re: currency and card type?",supported_cards_and_currencies
1263,HOW LONG THE CARD VALIDITY,card_not_working
7294,When I was transferring money I was charged extra why?,transfer_fee_charged
2164,"I made a rent payment from the wrong account yesterday. It absolutely has to go through tomorrow, so can you please reroute the payment to the right account?",cancel_transfer
311,When can I expect to receive my new card?,card_delivery_estimate
842,I am still waiting for a transaction to be completed,transfer_not_received_by_recipient
134,"It's been two weeks and I haven't gotten my card, what do I do?",card_arrival
125,How long until my new card gets here?,card_arrival
481,They used the wrong rate when I made a purchase with foreign currency.,card_payment_wrong_exchange_rate
6871,I an not sure but it looks as if a card payment I made was cancelled.,reverted_card_payment?
4323,I'd like to transfer funds using my credit card.,topping_up_by_card
6759,The app reverted my recent payment,reverted_card_payment?
789,"I didn't get as much cash as I asked for from the ATM, why?",wrong_amount_of_cash_received
4343,What are the guidelines for the disposable cards?,disposable_card_limits
824,What does it mean if my cash withdrawal is pending?,pending_cash_withdrawal
696,I was charged an extra pound.,extra_charge_on_statement
1483,I don't understand where this debit came from and want it removed.,direct_debit_payment_not_recognised
1141,How do I start auto top up?,automatic_top_up
2516,I paid with my card so so why was I charged a transaction fee?,card_payment_fee_charged
2879,What do I need to do to activate my card?,activate_my_card
2515,I don't understand why I'm being charged for using my card.,card_payment_fee_charged
576,What is the $1 transaction on my account?,extra_charge_on_statement
1867,Do you charge anything for topping up?,top_up_by_bank_transfer_charge
2406,I tried withdrawing but my cash is not showing up?,wrong_amount_of_cash_received
5632,"I wanted to buy something online yesterday, but I could not because the card got declined on the day of and the following day. What is wrong with the card?",declined_transfer
1804,Any charges applicable for new card?,contactless_not_working
247,How do I link a new payment card?,card_linking
2096,I need to change a transfer.,cancel_transfer
8849,Please help me figure out the reason for the odd withdrawal amount from my account?,cash_withdrawal_not_recognised
9602,"My bank card has expired, how can I get a new physical card?",card_about_to_expire
6102,"Hello. How long does it usually take to transfer money to another country? I've made sure all the information is correct, but the transfer still says that it's ""pending.""",pending_transfer
6566,I want to know the source of my funds.,verify_source_of_funds
4735,"Please help! I was looking at my account and saw a transaction with a seller I don't remember. Is it possible for you to track the sale, because I really don't think I made a payment to them.",direct_debit_payment_not_recognised
8530,My top-up was declined,top_up_failed
2646,I don't think I should have been charged a fee to use my card.,card_payment_fee_charged
2517,What are the fees for a physical card?,order_physical_card
520,Why was the exchange wrong for the item I purchased?,card_payment_wrong_exchange_rate
9099,Is there a fee for european bank cards?,top_up_by_card_charge
3077,What countries do you do business in?,country_support
1680,"My pin needs unblocking, unblock it please?",pin_blocked
6966,May I change my PIN?,change_pin
1260,Does my PIN come with my card?,get_physical_card
5300,I left my phone at the hotel I was staying at so I can't use the app!,lost_or_stolen_phone
6232,Tell me how to delete my account.,terminate_account
6691,How long will it take to transfer from europe?,transfer_timing
5083,I tried to withdraw cash from your ATM but my transaction was cancelled.,declined_cash_withdrawal
7896,I would like to get a few more physical cards.,getting_spare_card
1155,Should I just wait until the post office sends a change of address form?,edit_personal_details
9557,"When my card expires soon, how fast is the replacement card sent and what are the costs?",card_about_to_expire
2286,Are there limits with top-up?,top_up_limits
3052,Do you support the EU?,country_support
1974,"Needed gas, been delayed for half an hour.Please fix it!",pending_top_up
6697,Will it take more than 3 days for my transfer to reach my account?,transfer_timing
5836,I'm not sure why my card didn't work,declined_card_payment
2656,I was charged a fee when buying stuff with my card.,card_payment_fee_charged
6298,Will you please help me get my card back?,card_swallowed
8781,"Is something wrong with my account, my balance didn't change after I transferred some money",balance_not_updated_after_bank_transfer
1302,How do I select a Mastercard instead of a Visa?,visa_or_mastercard
437,Can I use this app to change dollars into euros?,exchange_via_app
8088,Is there a fee for physical cards?,order_physical_card
1560,Can you tell me why you won't let me get my own money out of the money machine? I know I used the right PIN.,declined_cash_withdrawal
6015,"I haven't received my transfer funds yet, where are they?",pending_transfer
6654,"I have a transfer from the US, How long is the wait?",transfer_timing
1520,What do I do if I forget my passcode?  Because I did.,passcode_forgotten
8384,When will you be taking orders for disposable virtual cards?,get_disposable_virtual_card
2326,How much is the limit for top-ups?,top_up_limits
1755,How to unblock my PIN?,pin_blocked
3746,I moved and need to change my personal information.,edit_personal_details
3617,I don't recognize a charge on my statement.,card_payment_not_recognised
138,Why am I being charged more ?,card_payment_wrong_exchange_rate
92,What do I need to do to get my new card which I have requested 2 weeks ago?,card_arrival
3349,"I am worried about the amount of my cheque, which should be credited to my account few days before. As i have already sent you the cheque.",balance_not_updated_after_cheque_or_cash_deposit
9347,I withdrew cash and was charged,cash_withdrawal_charge
3689,after i got married i need to change my name,edit_personal_details
439,I would like to exchange currencies,exchange_via_app
5398,What is the refund policy?,request_refund
4637,There is a strange charge on my debit statement,direct_debit_payment_not_recognised
1813,I know I have enough funds in my account but my card payment hasn't worked for some reason. What do I do?,declined_card_payment
